
여기서부터 글
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8000, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8163, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8164, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8165, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8166, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8167, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8168, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8169, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8170, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8171, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8172, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8173, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8174, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8175, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8176, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8177, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8178, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8179, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8180, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8181, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8182, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8183, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8184, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8185, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8186, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8187, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8188, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8189, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8190, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8191, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8192, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8193, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8194, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8195, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8196, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8197, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8198, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
insert into bnd_document(group_no, document_no, member_id, document_content, document_regdate, document_finalday, document_destination) values (9999, 8199, 'test', '테스트', '20-04-14', '20-04-15', '소환사의 협곡');
